90:18:7C:26:3F:11,Thu Jul 11 12:29:41 EDT 2013,"[1069.2393030741218, 1357.1763100317835, 1149.3793360379607]"
90:18:7C:26:3F:11,Thu Jul 11 12:30:13 EDT 2013,"[1079.6736121605177, 1316.1205598483157, 1227.2040031084712]"
90:18:7C:26:3F:11,Thu Jul 11 12:30:44 EDT 2013,"[1080.6770201427955, 1366.3172451558487, 1186.8934062312458]"
90:18:7C:26:3F:11,Thu Jul 11 12:30:59 EDT 2013,"[1080.7230548838595, 1335.5140104191735, 1128.9108164377944]"
90:18:7C:26:3F:11,Thu Jul 11 12:31:06 EDT 2013,"[1070.9806244002177, 1315.7923987209608, 1034.5367431739442]"
90:18:7C:26:3F:11,Thu Jul 11 12:31:29 EDT 2013,"[1074.1582930356444, 1335.8544382227321, 1136.2384689146713]"
90:18:7C:26:3F:11,Thu Jul 11 12:31:35 EDT 2013,"[1073.8846438459123, 1354.2421585327975, 1275.0684077379733]"
90:18:7C:26:3F:11,Thu Jul 11 12:36:41 EDT 2013,"[1056.7140281268323, 1345.6687547585084, 1265.5615259520507]"
90:18:7C:26:3F:11,Thu Jul 11 12:42:57 EDT 2013,"[1063.9086884498074, 1391.646196139027, 1032.1932552392748]"
90:18:7C:26:3F:11,Thu Jul 11 12:43:08 EDT 2013,"[1062.055646635969, 1359.4509233340757, 1092.764020654707]"
90:18:7C:26:3F:11,Thu Jul 11 12:47:21 EDT 2013,"[1088.4215995774198, 1410.0848728475125, 970.9643247403591]"
90:18:7C:26:3F:11,Thu Jul 11 12:47:36 EDT 2013,"[1057.1056403522152, 1316.6256870938219, 1167.4406380143646]"
90:18:7C:26:3F:11,Thu Jul 11 12:47:41 EDT 2013,"[1085.4800204367161, 1356.374625453108, 1059.401595309961]"
90:18:7C:26:3F:11,Thu Jul 11 12:47:50 EDT 2013,"[1056.1272765556946, 1359.7939325510608, 1180.9854787112235]"
